Consult,AI,ASR,ROUGE-1-F,ROUGE-1-P,ROUGE-1-R,ROUGE-2-F,ROUGE-2-P,ROUGE-2-R,ROUGE-L-F,ROUGE-L-P,ROUGE-L-R,BERT-Score-P,BERT-Score-R,BERT-Score-F1,AI_Word_Count,Ref_Word_Count
8,GPT 3.5 Turbo,Whisper,0.2690582959641255,0.2112676056338028,0.37037037037037035,0.05429864253393665,0.0425531914893617,0.075,0.16143497757847533,0.1267605633802817,0.2222222222222222,0.10975947231054306,0.1280064731836319,0.12029861658811569,152,79
8,GPT 3.5 Turbo,Speechmatics,0.25384615384615383,0.18435754189944134,0.4074074074074074,0.03875968992248062,0.028089887640449437,0.0625,0.15384615384615385,0.11173184357541899,0.24691358024691357,0.027283599600195885,0.1682942658662796,0.09827190637588501,192,79
8,GPT 3.5 Turbo,Google,0.1992619926199262,0.14210526315789473,0.3333333333333333,0.03717472118959108,0.026455026455026454,0.0625,0.12546125461254612,0.08947368421052632,0.20987654320987653,-0.01589323580265045,0.09339985996484756,0.03971800580620766,202,79
8,GPT 3.5 Turbo,Kaldi_NL,0.1962264150943396,0.14130434782608695,0.32098765432098764,0.03802281368821293,0.0273224043715847,0.0625,0.12830188679245283,0.09239130434782608,0.20987654320987653,0.0005256710574030876,0.11188902705907822,0.05712324008345604,196,79
8,Gemini 1.5 pro,Whisper,0.21818181818181817,0.14457831325301204,0.4444444444444444,0.036585365853658534,0.024193548387096774,0.075,0.13333333333333336,0.08835341365461848,0.2716049382716049,-0.039630502462387085,0.09220320731401443,0.026997113600373268,262,79
8,Gemini 1.5 pro,Speechmatics,0.27272727272727276,0.19672131147540983,0.4444444444444444,0.06106870229007634,0.04395604395604396,0.1,0.17424242424242425,0.12568306010928962,0.2839506172839506,0.013709189370274544,0.15759941935539246,0.08611395210027695,196,79
8,Gemini 1.5 pro,Google,0.26373626373626374,0.1875,0.4444444444444444,0.05904059040590406,0.041884816753926704,0.1,0.1758241758241758,0.125,0.2962962962962963,0.018493998795747757,0.18152391910552979,0.10015743970870972,204,79
8,Gemini 1.5 pro,Kaldi_NL,0.27530364372469635,0.20481927710843373,0.41975308641975306,0.04081632653061225,0.030303030303030304,0.0625,0.15384615384615385,0.1144578313253012,0.2345679012345679,0.033261604607105255,0.16874456405639648,0.10155702382326126,182,79
9,GPT 3.5 Turbo,Whisper,0.26714801444043323,0.19786096256684493,0.4111111111111111,0.05090909090909092,0.03763440860215054,0.07865168539325842,0.17328519855595667,0.12834224598930483,0.26666666666666666,-0.017348913475871086,0.08872044086456299,0.036690350621938705,204,88
9,GPT 3.5 Turbo,Speechmatics,0.22695035460992907,0.16666666666666666,0.35555555555555557,0.04285714285714285,0.031413612565445025,0.06741573033707865,0.12765957446808512,0.09375,0.2,-0.06319867819547653,0.059390321373939514,-0.0010340582812204957,204,88
9,GPT 3.5 Turbo,Google,0.3025210084033613,0.24324324324324326,0.4,0.06779661016949153,0.05442176870748299,0.0898876404494382,0.20168067226890757,0.16216216216216217,0.26666666666666666,0.047780878841876984,0.12269990891218185,0.08644910156726837,162,88
9,GPT 3.5 Turbo,Kaldi_NL,0.34334763948497854,0.27972027972027974,0.4444444444444444,0.08658008658008659,0.07042253521126761,0.11235955056179775,0.2145922746781116,0.17482517482517482,0.2777777777777778,0.08050690591335297,0.13197208940982819,0.10756147652864456,154,88
9,Gemini 1.5 pro,Whisper,0.29197080291970806,0.21739130434782608,0.4444444444444444,0.07352941176470588,0.0546448087431694,0.11235955056179775,0.1678832116788321,0.125,0.25555555555555554,-0.029876934364438057,0.10615303367376328,0.03877541795372963,202,88
9,Gemini 1.5 pro,Speechmatics,0.31386861313868614,0.23369565217391305,0.4777777777777778,0.058823529411764705,0.04371584699453552,0.0898876404494382,0.1678832116788321,0.125,0.25555555555555554,-0.04452957212924957,0.12080111354589462,0.038330432027578354,197,88
9,Gemini 1.5 pro,Google,0.3064516129032258,0.24050632911392406,0.4222222222222222,0.06504065040650407,0.050955414012738856,0.0898876404494382,0.19354838709677422,0.1518987341772152,0.26666666666666666,-0.012319309636950493,0.12493686378002167,0.056902866810560226,169,88
9,Gemini 1.5 pro,Kaldi_NL,0.3082191780821918,0.22277227722772278,0.5,0.055172413793103454,0.03980099502487562,0.0898876404494382,0.1506849315068493,0.10891089108910891,0.24444444444444444,-0.0400535874068737,0.0739835724234581,0.017909197136759758,212,88
10,GPT 3.5 Turbo,Whisper,0.34980988593155893,0.2787878787878788,0.46938775510204084,0.09195402298850575,0.07317073170731707,0.12371134020618557,0.23574144486692014,0.18787878787878787,0.3163265306122449,0.057937368750572205,0.1330336183309555,0.0966770276427269,175,95
10,GPT 3.5 Turbo,Speechmatics,0.4262295081967213,0.3561643835616438,0.5306122448979592,0.1652892561983471,0.13793103448275862,0.20618556701030927,0.28688524590163933,0.23972602739726026,0.35714285714285715,0.10169470310211182,0.19387702643871307,0.14875535666942596,160,95
10,GPT 3.5 Turbo,Google,0.3517241379310345,0.265625,0.5204081632653061,0.11805555555555555,0.08900523560209424,0.17525773195876287,0.2413793103448276,0.18229166666666666,0.35714285714285715,0.04110882058739662,0.17451097071170807,0.10838152468204498,199,95
10,GPT 3.5 Turbo,Kaldi_NL,0.36947791164658633,0.304635761589404,0.46938775510204084,0.10526315789473684,0.08666666666666667,0.13402061855670103,0.23293172690763053,0.19205298013245034,0.29591836734693877,0.07724392414093018,0.1714477241039276,0.12533293664455414,158,95
10,Gemini 1.5 pro,Whisper,0.41454545454545455,0.3220338983050847,0.5816326530612245,0.15384615384615385,0.11931818181818182,0.21649484536082475,0.28363636363636363,0.22033898305084745,0.3979591836734694,0.025304729118943214,0.19321273267269135,0.109314925968647,187,95
10,Gemini 1.5 pro,Speechmatics,0.4326530612244899,0.36054421768707484,0.5408163265306123,0.15637860082304528,0.13013698630136986,0.1958762886597938,0.27755102040816326,0.23129251700680273,0.3469387755102041,0.043103963136672974,0.18748947978019714,0.1157071590423584,154,95
10,Gemini 1.5 pro,Google,0.4032258064516129,0.3333333333333333,0.5102040816326531,0.15447154471544716,0.12751677852348994,0.1958762886597938,0.25806451612903225,0.21333333333333335,0.32653061224489793,0.05072690173983574,0.22465741634368896,0.13760849833488464,152,95
10,Gemini 1.5 pro,Kaldi_NL,0.40540540540540543,0.3629032258064516,0.45918367346938777,0.16363636363636364,0.14634146341463414,0.18556701030927836,0.2702702702702703,0.24193548387096775,0.30612244897959184,0.08971110731363297,0.17143887281417847,0.13166019320487976,126,95
